active_rank,player_name,rating,raw_rating,games_played,confidence,last_seen,days_inactive,uncertainty,is_active
1,Bidderlyn,2788.23,2115.47,65,1.0,2026-02-01,7,1.025,True
2,Jeeda Sensei,2716.27,2031.8,70,1.0,2026-02-08,0,1.025,True
,N Prime,2651.12,1971.51,26,0.87,2026-01-31,8,1.175,False
3,S31gn3ur Chr3t13n,2606.88,1936.13,56,1.0,2026-02-08,0,1.025,True
4,Quali,2586.98,1921.36,85,1.0,2026-02-08,0,1.025,True
5,luisarlen23,2550.66,1895.94,34,1.0,2026-02-07,1,1.025,True
6,Skoops!,2515.17,1872.76,48,1.0,2026-02-08,0,1.1,True
,camoutbussin,2429.31,1822.13,32,1.0,2026-01-30,9,1.05,False
,m.melkowski1,2396.67,1804.54,42,1.0,2026-01-02,37,1.05,False
7,Siker_7,2367.25,1789.34,39,1.0,2026-02-08,0,1.025,True
8,Xrenoid,2341.0,1776.24,49,1.0,2026-02-05,3,1.025,True
,Blumpo Gripliskin,2331.93,1771.81,15,0.5,2026-01-23,16,1.025,False
,doniatka,2321.9,1766.97,30,1.0,2026-01-19,20,1.1,False
9,Conroy Milk,2222.63,1721.84,28,0.93,2026-02-07,1,1.025,True
,Zu,2208.35,1715.71,10,0.33,2025-11-28,72,1.1,False
10,btroitsk,2205.77,1714.61,36,1.0,2026-02-02,6,1.025,True
11,Skit,2163.53,1697.01,25,0.83,2026-02-08,0,1.025,True
,austin_midd,2154.18,1693.21,16,0.53,2025-12-20,50,1.025,False
,Rubens,2149.01,1691.12,10,0.33,2025-12-09,61,1.025,False
,Mubirobiro [BR],2147.74,1690.6,14,0.47,2025-12-30,40,1.1,False
,Jhon Whisky,2092.25,1668.74,5,0.17,2026-01-13,26,1.25,False
12,yaelsky96,2036.29,1647.66,10,0.33,2026-02-06,2,1.2,True
13,Dreamweaver,2021.79,1642.33,46,1.0,2026-02-08,0,1.075,True
14,Reynauld,1960.09,1620.3,16,0.53,2026-02-08,0,1.2,True
,AGR_Inbound,1959.96,1620.25,6,0.2,2025-12-03,67,1.05,False
,Dan,1958.85,1619.86,13,0.43,2025-12-03,67,1.025,False
,ricardo_lbrugnago,1943.53,1614.54,4,0.13,2026-01-17,22,1.25,False
,gitm_4,1939.43,1613.12,14,0.47,2026-01-16,23,1.05,False
,Covert Skeleton,1910.35,1603.19,11,0.37,2026-01-15,24,1.25,False
,Nocek,1880.07,1593.04,16,0.53,2025-12-10,60,1.1,False
15,blankE,1867.09,1588.76,46,1.0,2026-02-08,0,1.05,True
16,fmc91,1859.95,1586.41,13,0.43,2026-02-08,0,1.025,True
17,tsromanow,1845.99,1581.86,25,0.83,2026-02-08,0,1.025,True
,Vadd,1842.62,1580.76,4,0.13,2025-12-05,65,1.2,False
18,masterv5983,1832.16,1577.38,40,1.0,2026-02-08,0,1.025,True
,Madnukin,1820.61,1573.68,5,0.17,2026-01-30,9,1.25,False
19,TheHunter222,1809.59,1570.17,23,0.77,2026-02-01,7,1.025,True
20,genevrier_ou,1779.04,1560.56,32,1.0,2026-02-07,1,1.05,True
,DIBRAS,1774.27,1559.07,6,0.2,2025-12-31,39,1.05,False
21,Laska,1747.27,1550.76,14,0.47,2026-02-07,1,1.25,True
,Thanos,1736.87,1547.59,2,0.07,2025-12-28,42,1.025,False
22,Booorman,1736.01,1547.33,8,0.27,2026-02-02,6,1.1,True
,mishaaku,1728.86,1545.16,4,0.13,2025-11-15,85,1.05,False
,greattwizzler,1724.55,1543.86,3,0.1,2025-12-03,67,1.025,False
,AniBunny,1723.86,1543.66,2,0.07,2026-02-06,2,1.25,False
,Proxy,1714.66,1540.89,1,0.03,2025-11-17,83,1.0,False
,Thursday,1713.47,1540.54,1,0.03,2025-11-10,90,1.0,False
,GeekDoesStuff,1709.09,1539.23,1,0.03,2025-11-24,76,1.0,False
,Masterspades,1708.27,1538.98,2,0.07,2025-11-26,74,1.25,False
,grahamthehuman,1703.32,1537.51,4,0.13,2025-11-27,73,1.05,False
,imnickio2,1698.86,1536.19,5,0.17,2025-12-12,58,1.25,False
,BekfastStealer,1698.39,1536.05,1,0.03,2025-11-17,83,1.0,False
,maximeeepje,1698.13,1535.97,11,0.37,2026-01-31,8,1.225,False
,adresmarka,1695.07,1535.07,1,0.03,2025-12-30,40,1.0,False
,r3coil,1694.84,1535.0,2,0.07,2025-11-25,75,1.25,False
,Black_Stark,1692.16,1534.21,1,0.03,2025-11-16,84,1.0,False
,Robsje,1690.36,1533.67,1,0.03,2025-11-12,88,1.0,False
,headhuntman,1686.74,1532.61,1,0.03,2025-11-26,74,1.0,False
,AxelKeyzer,1685.48,1532.24,1,0.03,2026-01-10,29,1.0,False
,Jannik,1685.2,1532.16,3,0.1,2025-11-15,85,1.075,False
,Ralf Schumacher,1682.69,1531.42,1,0.03,2026-01-09,30,1.0,False
,patrykelektryk,1682.41,1531.34,2,0.07,2026-01-09,30,1.175,False
,Gone dark.,1682.16,1531.27,1,0.03,2025-11-10,90,1.0,False
,seagull,1681.52,1531.08,1,0.03,2025-12-03,67,1.0,False
,Ljinsta_SKOJ,1678.46,1530.18,2,0.07,2026-01-06,33,1.075,False
,semperpsychotic,1676.41,1529.58,6,0.2,2025-12-23,47,1.25,False
,Calyceus,1676.4,1529.58,1,0.03,2025-11-14,86,1.0,False
,horst-van-panzer,1674.85,1529.13,2,0.07,2025-11-27,73,1.075,False
,J.M.AVON,1673.04,1528.6,2,0.07,2025-11-14,86,1.05,False
,Augustin,1672.56,1528.46,2,0.07,2025-12-28,42,1.25,False
,Nando Rekel,1672.31,1528.39,1,0.03,2025-11-16,84,1.0,False
,HungryFred,1672.03,1528.3,1,0.03,2025-11-17,83,1.0,False
,Lycerker,1671.12,1528.04,1,0.03,2025-11-24,76,1.0,False
,Friendo,1669.93,1527.69,1,0.03,2025-11-22,78,1.0,False
,Zardon,1667.82,1527.08,1,0.03,2025-11-29,71,1.0,False
,demitype,1664.62,1526.15,1,0.03,2025-11-24,76,1.0,False
,micerang,1663.55,1525.84,1,0.03,2025-11-12,88,1.0,False
,deadsanta,1663.54,1525.84,1,0.03,2026-01-08,31,1.0,False
,Brontozaurul,1662.28,1525.47,1,0.03,2025-12-16,54,1.0,False
,Gynkou,1660.34,1524.91,1,0.03,2025-12-26,44,1.0,False
23,JarJar,1660.13,1524.85,38,1.0,2026-02-08,0,1.025,True
,AHoboWithASpork,1660.1,1524.85,5,0.17,2026-01-07,32,1.1,False
,Barbaferro,1658.93,1524.51,4,0.13,2026-01-05,34,1.025,False
,AoG Chain,1657.84,1524.19,1,0.03,2025-11-11,89,1.0,False
,BigOak,1657.08,1523.97,11,0.37,2025-12-31,39,1.025,False
,TOBI,1656.8,1523.89,1,0.03,2025-11-30,70,1.0,False
,Scarmind.Italy,1654.21,1523.15,1,0.03,2025-12-16,54,1.0,False
,Aracnideo,1651.68,1522.42,1,0.03,2026-01-06,33,1.0,False
,T1D,1647.9,1521.33,1,0.03,2025-11-11,89,1.0,False
,cottleoscar,1647.18,1521.13,1,0.03,2025-11-22,78,1.0,False
,L@@-Yo$h,1647.08,1521.1,1,0.03,2025-11-13,87,1.0,False
,Moun Moun,1645.81,1520.74,1,0.03,2025-11-15,85,1.0,False
24,flowerlady32,1645.29,1520.59,10,0.33,2026-02-07,1,1.025,True
,Xinnzo,1644.73,1520.43,1,0.03,2025-11-16,84,1.0,False
,Bren4azer,1644.49,1520.36,1,0.03,2025-11-10,90,1.0,False
,cpapson2,1644.45,1520.35,1,0.03,2025-12-21,49,1.0,False
,Tiger_Ice,1643.87,1520.18,1,0.03,2025-12-26,44,1.0,False
25,Frango,1642.02,1519.65,24,0.8,2026-02-08,0,1.025,True
,Mathews,1641.64,1519.54,1,0.03,2025-12-04,66,1.0,False
,john,1641.48,1519.5,1,0.03,2025-11-18,82,1.0,False
,vitorluizc.mioni,1641.07,1519.38,1,0.03,2025-12-29,41,1.0,False
,wsmith,1638.98,1518.79,1,0.03,2025-12-25,45,1.0,False
,Clac,1637.94,1518.49,1,0.03,2025-11-11,89,1.0,False
,Barbatus Lupus Rex,1637.11,1518.25,1,0.03,2026-01-03,36,1.0,False
,kaiserbeel,1636.94,1518.2,1,0.03,2025-11-27,73,1.0,False
,skye,1636.61,1518.11,1,0.03,2025-11-14,86,1.0,False
,alexander.r,1636.44,1518.06,1,0.03,2025-12-12,58,1.0,False
,Simmonsfield,1635.5,1517.8,1,0.03,2025-11-29,71,1.0,False
,Graeme,1634.73,1517.58,1,0.03,2025-12-03,67,1.0,False
,Biferti,1634.56,1517.53,1,0.03,2025-11-20,80,1.0,False
,TheDimedroll,1634.49,1517.51,1,0.03,2026-01-22,17,1.0,False
,SmallDEnergy,1633.44,1517.21,1,0.03,2026-01-07,32,1.0,False
,Plattinum,1631.72,1516.72,1,0.03,2025-12-28,42,1.0,False
,WhatATrueHero,1631.62,1516.69,4,0.13,2025-11-21,79,1.05,False
,Bwooo,1631.2,1516.58,4,0.13,2025-11-20,80,1.075,False
,Gannon,1630.17,1516.28,1,0.03,2025-11-24,76,1.0,False
,IamSparks,1629.82,1516.19,2,0.07,2025-11-16,84,1.05,False
,LaQcaracha,1629.73,1516.16,1,0.03,2025-11-25,75,1.0,False
,cyanx7,1629.27,1516.03,2,0.07,2025-11-16,84,1.075,False
,joes.feliciani,1629.01,1515.96,1,0.03,2025-11-22,78,1.0,False
,rudedawg,1628.79,1515.89,4,0.13,2025-12-26,44,1.025,False
,Sensei Snoops,1628.26,1515.74,1,0.03,2026-01-08,31,1.0,False
